CustomerKey,CustomerCode,FirstName,LastName,FullName,Gender,BirthDate,JoinDate,CustomerSegment,GeographyKey,EmailHighCardinality,IsNewsletterSubscriber
1711,C001711,Julia,Garcia,Julia Garcia,Unknown,2002-11-09,2022-05-22,Corporate,22,julia.garcia.1711@example.com,False
1712,C001712,Filip,Rossi,Filip Rossi,F,1966-09-05,2021-10-25,Small Business,21,filip.rossi.1712@example.com,False
1713,C001713,Anna,Smith,Anna Smith,M,1955-01-02,2023-04-15,Corporate,22,anna.smith.1713@example.com,False
1714,C001714,Marta,Muller,Marta Muller,M,1963-11-27,2020-05-02,Small Business,15,marta.muller.1714@example.com,True
1715,C001715,Lucia,Garcia,Lucia Garcia,Unknown,1985-01-17,2023-10-26,Corporate,1,lucia.garcia.1715@example.com,False
1716,C001716,Marco,Rossi,Marco Rossi,Unknown,1988-09-20,2023-02-03,Corporate,19,marco.rossi.1716@example.com,False
1717,C001717,Marek,Lewandowski,Marek Lewandowski,Unknown,1999-04-14,2023-03-21,Small Business,10,marek.lewandowski.1717@example.com,False
1718,C001718,Anna,Smith,Anna Smith,M,1978-09-24,2020-12-20,Consumer,10,anna.smith.1718@example.com,False
1719,C001719,Julia,Muller,Julia Muller,Unknown,1966-12-18,2020-04-30,Consumer,5,julia.muller.1719@example.com,False
1720,C001720,Emma,Nilsson,Emma Nilsson,Unknown,1964-11-01,2021-12-15,Consumer,9,emma.nilsson.1720@example.com,True
1721,C001721,Marta,Novak,Marta Novak,F,1970-07-09,2021-07-11,Corporate,1,marta.novak.1721@example.com,False
1722,C001722,Adam,Smith,Adam Smith,Unknown,2004-08-13,2021-01-13,Consumer,2,adam.smith.1722@example.com,False
1723,C001723,Marek,Jansen,Marek Jansen,Unknown,1975-05-24,2024-02-20,Consumer,23,marek.jansen.1723@example.com,True
1724,C001724,Lena,Kowalski,Lena Kowalski,Unknown,1975-03-20,2024-08-12,Corporate,10,lena.kowalski.1724@example.com,True
1725,C001725,Piotr,Dubois,Piotr Dubois,F,1958-09-28,2023-12-16,Corporate,16,piotr.dubois.1725@example.com,True
1726,C001726,Emma,Muller,Emma Muller,Unknown,1983-12-24,2024-07-23,Corporate,30,emma.muller.1726@example.com,True
1727,C001727,Lucia,Smith,Lucia Smith,Unknown,1966-03-19,2021-08-12,Consumer,2,lucia.smith.1727@example.com,True
1728,C001728,Tomas,Wojcik,Tomas Wojcik,Unknown,1975-11-28,2020-10-13,Consumer,7,tomas.wojcik.1728@example.com,False
1729,C001729,Noah,Klein,Noah Klein,Unknown,1965-06-21,2022-05-09,Small Business,10,noah.klein.1729@example.com,False
1730,C001730,Adam,Rossi,Adam Rossi,Unknown,1972-07-04,2023-03-25,Corporate,21,adam.rossi.1730@example.com,False
1731,C001731,Eva,Rossi,Eva Rossi,M,1970-01-19,2022-07-14,Corporate,11,eva.rossi.1731@example.com,False
1732,C001732,Filip,Martin,Filip Martin,M,2001-02-06,2024-01-06,Consumer,32,filip.martin.1732@example.com,False
1733,C001733,Marta,Smith,Marta Smith,Unknown,1958-06-08,2022-10-05,Small Business,29,marta.smith.1733@example.com,False
1734,C001734,Marek,Martin,Marek Martin,F,1975-03-19,2023-05-07,Consumer,14,marek.martin.1734@example.com,True
1735,C001735,Sofia,Wojcik,Sofia Wojcik,Unknown,1978-07-24,2020-02-03,Consumer,7,sofia.wojcik.1735@example.com,True
1736,C001736,Ola,Wojcik,Ola Wojcik,Unknown,1990-08-20,2022-05-04,Consumer,3,ola.wojcik.1736@example.com,False
1737,C001737,Hugo,Brown,Hugo Brown,Unknown,1968-12-24,2022-01-24,Consumer,29,hugo.brown.1737@example.com,True
1738,C001738,Eva,Klein,Eva Klein,M,1958-01-07,2023-07-07,Consumer,35,eva.klein.1738@example.com,True
1739,C001739,Lena,Lewandowski,Lena Lewandowski,M,1991-06-04,2021-01-31,Small Business,6,lena.lewandowski.1739@example.com,True
1740,C001740,Lena,Klein,Lena Klein,F,1960-01-25,2024-10-27,Small Business,14,lena.klein.1740@example.com,False
1741,C001741,Anna,Nowak,Anna Nowak,F,1974-04-16,2024-02-04,Consumer,23,anna.nowak.1741@example.com,False
1742,C001742,Lena,Dubois,Lena Dubois,F,1985-02-07,2022-11-17,Corporate,1,lena.dubois.1742@example.com,True
1743,C001743,Jan,Brown,Jan Brown,F,1964-12-05,2022-11-03,Consumer,26,jan.brown.1743@example.com,False
1744,C001744,Tomas,Jansen,Tomas Jansen,Unknown,2003-11-05,2022-07-01,Small Business,30,tomas.jansen.1744@example.com,False
1745,C001745,Piotr,Dubois,Piotr Dubois,F,1980-02-05,2021-09-23,Corporate,8,piotr.dubois.1745@example.com,True
1746,C001746,Lucia,Brown,Lucia Brown,F,2002-09-25,2022-03-03,Small Business,9,lucia.brown.1746@example.com,False
1747,C001747,Jan,Rossi,Jan Rossi,F,1991-04-14,2022-10-29,Consumer,14,jan.rossi.1747@example.com,False
1748,C001748,Marco,Wojcik,Marco Wojcik,F,1988-02-05,2021-06-10,Consumer,30,marco.wojcik.1748@example.com,True
1749,C001749,Julia,Smith,Julia Smith,F,1976-01-19,2021-12-20,Consumer,26,julia.smith.1749@example.com,True
1750,C001750,Anna,Lewandowski,Anna Lewandowski,M,1992-04-23,2021-09-07,Corporate,9,anna.lewandowski.1750@example.com,False
1751,C001751,Anna,Wojcik,Anna Wojcik,F,1968-12-22,2022-05-06,Small Business,5,anna.wojcik.1751@example.com,False
1752,C001752,Piotr,Muller,Piotr Muller,M,1984-02-05,2022-04-19,Small Business,2,piotr.muller.1752@example.com,False
1753,C001753,Hugo,Dubois,Hugo Dubois,M,1974-03-07,2019-10-13,Small Business,35,hugo.dubois.1753@example.com,False
1754,C001754,Anna,Smith,Anna Smith,Unknown,1985-01-14,2023-09-08,Consumer,10,anna.smith.1754@example.com,True
1755,C001755,Ola,Kowalski,Ola Kowalski,Unknown,1965-10-20,2024-04-25,Corporate,32,ola.kowalski.1755@example.com,True
1756,C001756,Lena,Kowalski,Lena Kowalski,Unknown,1981-04-05,2023-03-24,Corporate,28,lena.kowalski.1756@example.com,False
1757,C001757,Lucia,Rossi,Lucia Rossi,F,1965-11-21,2020-03-30,Corporate,22,lucia.rossi.1757@example.com,False
1758,C001758,Noah,Kowalski,Noah Kowalski,M,1962-01-20,2023-04-05,Corporate,3,noah.kowalski.1758@example.com,False
1759,C001759,Hugo,Dubois,Hugo Dubois,Unknown,1974-10-03,2023-06-12,Corporate,29,hugo.dubois.1759@example.com,False
1760,C001760,Marco,Dubois,Marco Dubois,F,1966-04-09,2021-04-02,Small Business,24,marco.dubois.1760@example.com,True
1761,C001761,Anna,Nowak,Anna Nowak,Unknown,1957-09-02,2020-07-05,Consumer,28,anna.nowak.1761@example.com,True
1762,C001762,Adam,Muller,Adam Muller,M,1961-08-13,2021-09-25,Consumer,27,adam.muller.1762@example.com,False
1763,C001763,Anna,Novak,Anna Novak,F,1961-12-22,2023-06-27,Consumer,35,anna.novak.1763@example.com,True
1764,C001764,Lucia,Martin,Lucia Martin,F,1958-08-03,2024-04-21,Consumer,7,lucia.martin.1764@example.com,True
1765,C001765,Kasia,Martin,Kasia Martin,M,1969-06-03,2023-06-26,VIP,4,kasia.martin.1765@example.com,False
1766,C001766,Marco,Muller,Marco Muller,F,1980-03-04,2021-02-17,Consumer,32,marco.muller.1766@example.com,False
1767,C001767,Adam,Lewandowski,Adam Lewandowski,Unknown,1988-11-12,2023-02-20,Consumer,23,adam.lewandowski.1767@example.com,True
1768,C001768,Emma,Nowak,Emma Nowak,Unknown,1990-01-11,2022-07-27,Consumer,2,emma.nowak.1768@example.com,False
1769,C001769,Ola,Lewandowski,Ola Lewandowski,F,1982-07-14,2020-07-12,Consumer,29,ola.lewandowski.1769@example.com,True
1770,C001770,Sofia,Martin,Sofia Martin,M,1985-01-02,2023-05-02,Consumer,16,sofia.martin.1770@example.com,True
1771,C001771,Lena,Kowalski,Lena Kowalski,M,2003-02-26,2021-12-16,Corporate,22,lena.kowalski.1771@example.com,False
1772,C001772,Ola,Kowalski,Ola Kowalski,F,1956-12-21,2024-07-20,Consumer,8,ola.kowalski.1772@example.com,False
1773,C001773,Lena,Wojcik,Lena Wojcik,Unknown,1999-12-21,2021-07-24,Consumer,5,lena.wojcik.1773@example.com,True
1774,C001774,Lucia,Wojcik,Lucia Wojcik,F,1966-01-09,2023-02-07,Small Business,5,lucia.wojcik.1774@example.com,True
1775,C001775,Eva,Wojcik,Eva Wojcik,Unknown,1993-09-16,2021-06-19,Consumer,32,eva.wojcik.1775@example.com,False
1776,C001776,Piotr,Lewandowski,Piotr Lewandowski,F,1981-07-20,2022-01-31,Consumer,29,piotr.lewandowski.1776@example.com,True
1777,C001777,Sofia,Muller,Sofia Muller,Unknown,1986-05-02,2023-05-02,Consumer,7,sofia.muller.1777@example.com,True
1778,C001778,Lucia,Dubois,Lucia Dubois,Unknown,1966-04-24,2022-12-17,Corporate,12,lucia.dubois.1778@example.com,True
1779,C001779,Filip,Jansen,Filip Jansen,F,1955-02-23,2021-03-05,Small Business,8,filip.jansen.1779@example.com,False
1780,C001780,Anna,Muller,Anna Muller,F,1984-01-17,2023-09-29,Consumer,9,anna.muller.1780@example.com,True
1781,C001781,Anna,Brown,Anna Brown,F,1997-11-09,2024-10-17,Consumer,11,anna.brown.1781@example.com,False
1782,C001782,Filip,Novak,Filip Novak,F,2004-10-15,2022-03-21,VIP,33,filip.novak.1782@example.com,False
1783,C001783,Julia,Brown,Julia Brown,F,1992-05-22,2020-09-30,VIP,35,julia.brown.1783@example.com,False
1784,C001784,Marco,Novak,Marco Novak,M,1963-03-25,2024-03-12,Consumer,17,marco.novak.1784@example.com,False
1785,C001785,Lena,Jansen,Lena Jansen,F,1987-06-15,2024-12-29,Consumer,15,lena.jansen.1785@example.com,True
1786,C001786,Jan,Dubois,Jan Dubois,F,1985-06-16,2020-08-28,Small Business,35,jan.dubois.1786@example.com,True
1787,C001787,Marco,Nilsson,Marco Nilsson,F,1980-02-25,2020-08-28,Consumer,6,marco.nilsson.1787@example.com,False
1788,C001788,Lukas,Nilsson,Lukas Nilsson,M,1997-07-18,2021-06-07,Corporate,18,lukas.nilsson.1788@example.com,True
1789,C001789,Jan,Rossi,Jan Rossi,M,1957-10-12,2022-01-08,Small Business,31,jan.rossi.1789@example.com,True
1790,C001790,Piotr,Garcia,Piotr Garcia,F,1982-01-16,2021-11-05,Consumer,28,piotr.garcia.1790@example.com,False
1791,C001791,Lucia,Martin,Lucia Martin,Unknown,1979-06-04,2022-05-26,Small Business,15,lucia.martin.1791@example.com,False
1792,C001792,Lukas,Rossi,Lukas Rossi,Unknown,1995-01-20,2022-05-29,Consumer,26,lukas.rossi.1792@example.com,False
1793,C001793,Filip,Dubois,Filip Dubois,F,1956-05-15,2022-04-27,Consumer,17,filip.dubois.1793@example.com,True
1794,C001794,Piotr,Dubois,Piotr Dubois,Unknown,1964-03-12,2021-09-27,Consumer,22,piotr.dubois.1794@example.com,False
1795,C001795,Anna,Novak,Anna Novak,Unknown,1991-04-09,2022-09-30,Corporate,9,anna.novak.1795@example.com,True
1796,C001796,Tomas,Smith,Tomas Smith,M,1971-07-16,2024-07-14,Corporate,3,tomas.smith.1796@example.com,True
1797,C001797,Filip,Lewandowski,Filip Lewandowski,F,1959-02-10,2022-12-31,Corporate,2,filip.lewandowski.1797@example.com,False
1798,C001798,Hugo,Brown,Hugo Brown,F,2003-10-21,2020-08-19,Corporate,16,hugo.brown.1798@example.com,True
1799,C001799,Marek,Martin,Marek Martin,F,1981-01-11,2022-11-15,Small Business,14,marek.martin.1799@example.com,True
1800,C001800,Piotr,Dubois,Piotr Dubois,M,1976-12-01,2023-07-23,Corporate,33,piotr.dubois.1800@example.com,False
1801,C001801,Piotr,Nilsson,Piotr Nilsson,F,1961-07-11,2020-05-10,Corporate,17,piotr.nilsson.1801@example.com,True
1802,C001802,Eva,Lewandowski,Eva Lewandowski,Unknown,1959-08-25,2022-08-22,Consumer,27,eva.lewandowski.1802@example.com,False
1803,C001803,Filip,Novak,Filip Novak,Unknown,1991-09-21,2024-12-13,VIP,17,filip.novak.1803@example.com,False
1804,C001804,Kasia,Lewandowski,Kasia Lewandowski,M,1990-03-04,2021-09-08,Consumer,26,kasia.lewandowski.1804@example.com,False
1805,C001805,Noah,Lewandowski,Noah Lewandowski,M,1975-10-06,2023-01-04,Consumer,7,noah.lewandowski.1805@example.com,False
1806,C001806,Filip,Wojcik,Filip Wojcik,M,1970-12-19,2023-12-22,Consumer,35,filip.wojcik.1806@example.com,False
1807,C001807,Marta,Garcia,Marta Garcia,F,1976-10-09,2021-05-25,Consumer,20,marta.garcia.1807@example.com,True
1808,C001808,Jan,Lewandowski,Jan Lewandowski,Unknown,1998-08-12,2023-06-14,Consumer,12,jan.lewandowski.1808@example.com,True
1809,C001809,Marta,Dubois,Marta Dubois,Unknown,1998-12-02,2024-05-19,Small Business,31,marta.dubois.1809@example.com,True
1810,C001810,Noah,Dubois,Noah Dubois,Unknown,2000-11-05,2024-08-10,Consumer,21,noah.dubois.1810@example.com,True
1811,C001811,Eva,Jansen,Eva Jansen,M,1955-01-01,2023-07-19,Small Business,4,eva.jansen.1811@example.com,True
1812,C001812,Lukas,Kowalski,Lukas Kowalski,Unknown,1973-07-13,2021-08-17,Small Business,17,lukas.kowalski.1812@example.com,False
1813,C001813,Marek,Dubois,Marek Dubois,F,1958-06-26,2022-04-01,Consumer,28,marek.dubois.1813@example.com,False
1814,C001814,Lucia,Dubois,Lucia Dubois,Unknown,1978-08-25,2022-09-01,Small Business,20,lucia.dubois.1814@example.com,False
1815,C001815,Lucia,Muller,Lucia Muller,M,1967-09-26,2020-06-16,Consumer,20,lucia.muller.1815@example.com,False
1816,C001816,Ola,Wojcik,Ola Wojcik,M,1980-07-26,2022-09-02,Consumer,24,ola.wojcik.1816@example.com,True
1817,C001817,Eva,Brown,Eva Brown,F,1976-10-20,2022-04-24,Consumer,7,eva.brown.1817@example.com,False
1818,C001818,Lukas,Lewandowski,Lukas Lewandowski,F,1966-02-06,2023-03-24,VIP,28,lukas.lewandowski.1818@example.com,False
1819,C001819,Marek,Martin,Marek Martin,M,1997-08-10,2021-08-19,Corporate,28,marek.martin.1819@example.com,True
1820,C001820,Marta,Smith,Marta Smith,Unknown,1972-12-04,2023-10-31,Small Business,7,marta.smith.1820@example.com,True
1821,C001821,Eva,Kowalski,Eva Kowalski,Unknown,1955-09-01,2024-05-11,Consumer,34,eva.kowalski.1821@example.com,True
1822,C001822,Adam,Smith,Adam Smith,M,1967-02-06,2022-05-23,Small Business,32,adam.smith.1822@example.com,False
1823,C001823,Kasia,Smith,Kasia Smith,Unknown,2000-07-26,2022-03-09,Small Business,18,kasia.smith.1823@example.com,True
1824,C001824,Lukas,Kowalski,Lukas Kowalski,M,1968-09-09,2024-01-17,Consumer,8,lukas.kowalski.1824@example.com,True
1825,C001825,Adam,Kowalski,Adam Kowalski,M,1984-09-12,2020-08-26,VIP,25,adam.kowalski.1825@example.com,False
1826,C001826,Marco,Smith,Marco Smith,Unknown,1962-11-18,2021-05-11,Consumer,12,marco.smith.1826@example.com,True
1827,C001827,Jan,Kowalski,Jan Kowalski,M,1998-07-09,2023-03-17,Corporate,18,jan.kowalski.1827@example.com,True
1828,C001828,Emma,Lewandowski,Emma Lewandowski,Unknown,1959-02-05,2022-04-28,VIP,10,emma.lewandowski.1828@example.com,True
1829,C001829,Filip,Wojcik,Filip Wojcik,M,2002-12-16,2020-07-25,Consumer,35,filip.wojcik.1829@example.com,False
1830,C001830,Noah,Brown,Noah Brown,M,1973-11-21,2021-01-12,Consumer,14,noah.brown.1830@example.com,True
1831,C001831,Eva,Brown,Eva Brown,Unknown,1965-02-16,2021-01-29,Consumer,35,eva.brown.1831@example.com,False
1832,C001832,Filip,Wojcik,Filip Wojcik,M,1979-04-27,2023-04-26,Corporate,5,filip.wojcik.1832@example.com,True
1833,C001833,Filip,Wojcik,Filip Wojcik,F,1969-06-24,2023-04-18,Consumer,25,filip.wojcik.1833@example.com,False
1834,C001834,Noah,Klein,Noah Klein,Unknown,1974-01-02,2020-03-06,Consumer,22,noah.klein.1834@example.com,False
1835,C001835,Marek,Novak,Marek Novak,M,1973-09-03,2022-01-09,VIP,29,marek.novak.1835@example.com,True
1836,C001836,Hugo,Rossi,Hugo Rossi,F,1971-07-02,2022-09-01,Small Business,17,hugo.rossi.1836@example.com,False
1837,C001837,Marek,Nilsson,Marek Nilsson,F,1994-04-15,2023-02-15,Consumer,5,marek.nilsson.1837@example.com,False
1838,C001838,Noah,Brown,Noah Brown,Unknown,1993-02-05,2023-01-21,Consumer,21,noah.brown.1838@example.com,True
1839,C001839,Eva,Wojcik,Eva Wojcik,Unknown,1994-10-19,2024-02-05,Consumer,35,eva.wojcik.1839@example.com,True
1840,C001840,Marco,Garcia,Marco Garcia,F,1985-10-23,2024-04-25,Consumer,4,marco.garcia.1840@example.com,False
1841,C001841,Ola,Dubois,Ola Dubois,Unknown,1969-01-26,2024-10-12,VIP,9,ola.dubois.1841@example.com,False
1842,C001842,Ola,Smith,Ola Smith,F,1968-09-21,2023-11-21,Consumer,12,ola.smith.1842@example.com,True
1843,C001843,Sofia,Nowak,Sofia Nowak,M,1996-11-18,2020-10-08,Small Business,7,sofia.nowak.1843@example.com,True
1844,C001844,Lukas,Novak,Lukas Novak,F,1987-01-23,2023-07-04,Consumer,14,lukas.novak.1844@example.com,True
1845,C001845,Anna,Smith,Anna Smith,Unknown,1969-03-01,2022-04-24,Consumer,8,anna.smith.1845@example.com,False
1846,C001846,Piotr,Kowalski,Piotr Kowalski,Unknown,1956-09-27,2023-05-13,Consumer,25,piotr.kowalski.1846@example.com,True
1847,C001847,Adam,Nowak,Adam Nowak,M,1973-04-12,2021-06-13,Consumer,1,adam.nowak.1847@example.com,False
1848,C001848,Lucia,Brown,Lucia Brown,F,1970-11-03,2023-03-19,Small Business,19,lucia.brown.1848@example.com,True
1849,C001849,Emma,Garcia,Emma Garcia,Unknown,1974-07-28,2022-02-15,Small Business,9,emma.garcia.1849@example.com,True
1850,C001850,Anna,Jansen,Anna Jansen,M,2003-07-06,2024-01-25,Small Business,13,anna.jansen.1850@example.com,False
1851,C001851,Kasia,Lewandowski,Kasia Lewandowski,M,1959-06-01,2020-04-30,Consumer,25,kasia.lewandowski.1851@example.com,False
1852,C001852,Tomas,Rossi,Tomas Rossi,M,1960-02-01,2022-05-23,Consumer,25,tomas.rossi.1852@example.com,True
1853,C001853,Noah,Rossi,Noah Rossi,M,1955-08-18,2021-08-28,Corporate,6,noah.rossi.1853@example.com,False
1854,C001854,Filip,Jansen,Filip Jansen,Unknown,1957-09-20,2024-01-08,Corporate,18,filip.jansen.1854@example.com,False
1855,C001855,Marco,Novak,Marco Novak,Unknown,1964-07-18,2023-02-24,Corporate,13,marco.novak.1855@example.com,True
1856,C001856,Anna,Novak,Anna Novak,Unknown,1969-09-14,2023-07-21,Small Business,30,anna.novak.1856@example.com,False
1857,C001857,Julia,Brown,Julia Brown,M,1997-11-16,2020-03-20,Consumer,31,julia.brown.1857@example.com,False
1858,C001858,Lukas,Garcia,Lukas Garcia,F,1984-02-19,2022-11-04,Corporate,28,lukas.garcia.1858@example.com,True
1859,C001859,Marta,Smith,Marta Smith,Unknown,1982-12-25,2023-07-18,Consumer,2,marta.smith.1859@example.com,False
1860,C001860,Eva,Kowalski,Eva Kowalski,Unknown,1974-02-18,2019-08-21,Consumer,12,eva.kowalski.1860@example.com,True
1861,C001861,Kasia,Garcia,Kasia Garcia,M,1976-09-11,2024-04-03,Consumer,5,kasia.garcia.1861@example.com,False
1862,C001862,Marek,Rossi,Marek Rossi,F,1979-10-06,2020-03-22,Consumer,9,marek.rossi.1862@example.com,False
1863,C001863,Ola,Nowak,Ola Nowak,M,1993-12-19,2021-08-24,Consumer,10,ola.nowak.1863@example.com,True
1864,C001864,Lucia,Novak,Lucia Novak,Unknown,1992-02-15,2023-05-03,Corporate,31,lucia.novak.1864@example.com,True
1865,C001865,Piotr,Lewandowski,Piotr Lewandowski,M,1990-06-22,2023-04-09,Small Business,9,piotr.lewandowski.1865@example.com,True
1866,C001866,Julia,Smith,Julia Smith,M,1955-10-05,2023-09-15,Small Business,28,julia.smith.1866@example.com,False
1867,C001867,Jan,Nowak,Jan Nowak,M,1995-07-08,2021-12-11,Consumer,2,jan.nowak.1867@example.com,True
1868,C001868,Emma,Lewandowski,Emma Lewandowski,F,1963-05-28,2022-03-19,Consumer,11,emma.lewandowski.1868@example.com,False
1869,C001869,Ola,Kowalski,Ola Kowalski,F,1958-02-16,2023-06-11,Consumer,21,ola.kowalski.1869@example.com,True
1870,C001870,Noah,Nowak,Noah Nowak,M,1963-07-03,2023-12-14,Consumer,29,noah.nowak.1870@example.com,True
1871,C001871,Adam,Brown,Adam Brown,M,1999-01-03,2024-11-24,VIP,23,adam.brown.1871@example.com,False
1872,C001872,Piotr,Lewandowski,Piotr Lewandowski,F,1997-02-11,2023-11-17,Corporate,30,piotr.lewandowski.1872@example.com,True
1873,C001873,Noah,Lewandowski,Noah Lewandowski,F,1983-01-27,2021-03-02,Consumer,24,noah.lewandowski.1873@example.com,False
1874,C001874,Lena,Garcia,Lena Garcia,Unknown,1998-01-01,2022-01-31,Small Business,28,lena.garcia.1874@example.com,False
1875,C001875,Lena,Wojcik,Lena Wojcik,F,1974-09-23,2022-09-23,Small Business,33,lena.wojcik.1875@example.com,True
1876,C001876,Kasia,Dubois,Kasia Dubois,M,1992-09-19,2023-09-19,Consumer,34,kasia.dubois.1876@example.com,True
1877,C001877,Piotr,Dubois,Piotr Dubois,F,2001-02-20,2022-08-31,VIP,31,piotr.dubois.1877@example.com,True
1878,C001878,Adam,Nowak,Adam Nowak,M,1968-12-25,2022-01-01,Consumer,20,adam.nowak.1878@example.com,True
1879,C001879,Noah,Brown,Noah Brown,Unknown,1966-02-15,2022-05-14,Consumer,26,noah.brown.1879@example.com,True
1880,C001880,Lucia,Lewandowski,Lucia Lewandowski,M,1964-07-17,2024-02-09,VIP,16,lucia.lewandowski.1880@example.com,False
1881,C001881,Kasia,Muller,Kasia Muller,M,1992-09-08,2021-05-26,Small Business,28,kasia.muller.1881@example.com,False
1882,C001882,Lukas,Garcia,Lukas Garcia,M,1969-07-26,2021-11-27,Small Business,20,lukas.garcia.1882@example.com,False
1883,C001883,Lucia,Kowalski,Lucia Kowalski,M,1983-08-09,2020-04-22,Consumer,22,lucia.kowalski.1883@example.com,False
1884,C001884,Marta,Garcia,Marta Garcia,Unknown,1980-03-07,2021-06-11,Small Business,23,marta.garcia.1884@example.com,False
1885,C001885,Lucia,Klein,Lucia Klein,Unknown,2004-06-04,2024-08-25,Corporate,35,lucia.klein.1885@example.com,False
1886,C001886,Noah,Nowak,Noah Nowak,M,1960-02-15,2022-08-31,Consumer,7,noah.nowak.1886@example.com,False
1887,C001887,Sofia,Garcia,Sofia Garcia,F,1973-12-15,2022-04-09,Corporate,2,sofia.garcia.1887@example.com,True
1888,C001888,Eva,Martin,Eva Martin,Unknown,1994-06-08,2022-08-15,Small Business,2,eva.martin.1888@example.com,False
1889,C001889,Marta,Brown,Marta Brown,M,1963-03-15,2024-04-17,Small Business,1,marta.brown.1889@example.com,True
1890,C001890,Tomas,Wojcik,Tomas Wojcik,M,1999-01-03,2021-09-23,Consumer,11,tomas.wojcik.1890@example.com,False
1891,C001891,Hugo,Wojcik,Hugo Wojcik,M,1996-11-22,2021-10-22,Corporate,12,hugo.wojcik.1891@example.com,False
1892,C001892,Kasia,Rossi,Kasia Rossi,Unknown,1957-08-04,2022-05-05,Consumer,3,kasia.rossi.1892@example.com,True
1893,C001893,Hugo,Martin,Hugo Martin,F,2002-10-22,2021-02-18,Corporate,4,hugo.martin.1893@example.com,False
1894,C001894,Anna,Dubois,Anna Dubois,Unknown,1973-11-20,2023-02-06,Consumer,4,anna.dubois.1894@example.com,False
1895,C001895,Anna,Rossi,Anna Rossi,M,1977-03-02,2020-09-28,Consumer,8,anna.rossi.1895@example.com,False
1896,C001896,Marta,Nowak,Marta Nowak,F,1989-05-21,2020-10-22,VIP,19,marta.nowak.1896@example.com,True
